"Código validación","Data","Código parámetro","Parámetro","Valor","Unidades"
"1","2015-10-01 00:00:00.0","HR_AVG_1.5m","Humidade relativa media a 1.5m","89.0","%"
"1","2015-10-01 00:00:00.0","NDPP_RECUENTO_1.5m","Número de días de chuvia (>0L/m2)","23.0","Días"
"1","2015-10-01 00:00:00.0","NDPP10_RECUENTO_1.5m","Número de días de chuvia (>10L/m2)","8.0","Días"
"1","2015-10-01 00:00:00.0","NDPP1_RECUENTO_1.5m","Número de días de chuvia (>1L/m2)","14.0","Días"
"1","2015-10-01 00:00:00.0","NDPP30_RECUENTO_1.5m","Número de días de chuvia (>30L/m2)","3.0","Días"
"1","2015-10-01 00:00:00.0","NDPP60_RECUENTO_1.5m","Número de días de chuvia (>60L/m2)","2.0","Días"
"1","2015-10-01 00:00:00.0","NDX_RECUENTO_1.5m","Número de días de xeada","0.0","Días"
"1","2015-10-01 00:00:00.0","PR_AVG_1.5m","Presión","971.5","hPa"
"1","2015-10-01 00:00:00.0","PRED_AVG_1.5m","Presión reducida","1015.1","hPa"
"1","2015-10-01 00:00:00.0","VV_MAX_2m","Refacho máximo a 2m","61.8","km/h"
"1","2015-10-01 00:00:00.0","TA_AVGMIN_1.5m","Temperatura  media das mínimas a 1.5m","9.4","ºC"
"1","2015-10-01 00:00:00.0","TO_AVG_1.5m","Temperatura de orballo a 1.5m","11.3","ºC"
"1","2015-10-01 00:00:00.0","TS_AVG_-0.1m","Temperatura do solo a -0.1m","14.0","ºC"
"1","2015-10-01 00:00:00.0","TA_MAX_1.5m","Temperatura máxima a 1.5m","22.0","ºC"
"1","2015-10-01 00:00:00.0","TA_AVG_1.5m","Temperatura media a 1.5m","13.2","ºC"
"1","2015-10-01 00:00:00.0","TA_AVGMAX_1.5m","Temperatura media das máximas a 1.5m","17.3","ºC"
"1","2015-10-01 00:00:00.0","TA_MIN_1.5m","Temperatura mínima a 1.5m","4.7","ºC"
"1","2015-10-01 00:00:00.0","VV_AVG_2m","Velocidade do vento a 2m","8.0","km/h"
"1","2015-11-01 00:00:00.0","PP_SUM_1.5m","Chuvia","97.8","L/m2"
"1","2015-11-01 00:00:00.0","PP_MAX_1.5m","Chuvia diaria máxima","37.2","L/m2"
"1","2015-11-01 00:00:00.0","DV_CONDICION_2m","Dirección do refacho a 2m","65.0","º"
"1","2015-11-01 00:00:00.0","DVP_MODA_2m","Dirección do vento predominante a 2m","225.0","º"
"1","2015-11-01 00:00:00.0","HFRIO7_SUM_1.5m","Horas de frío ( <=7ºC)","70.0","h"
"1","2015-11-01 00:00:00.0","HF_SUM_1.5m","Horas humidade foliar mensuais","436.2","h"
"1","2015-11-01 00:00:00.0","HR_AVGMAX_1.5m","Humidade media das máximas a 1.5m","99.0","%"
"1","2015-11-01 00:00:00.0","HR_AVGMIN_1.5m","Humidade media das mínimas a 1.5m","79.0","%"
"1","2015-11-01 00:00:00.0","HR_AVG_1.5m","Humidade relativa media a 1.5m","93.0","%"
"1","2015-11-01 00:00:00.0","NDPP_RECUENTO_1.5m","Número de días de chuvia (>0L/m2)","25.0","Días"
"1","2015-11-01 00:00:00.0","NDPP10_RECUENTO_1.5m","Número de días de chuvia (>10L/m2)","2.0","Días"
"1","2015-11-01 00:00:00.0","NDPP1_RECUENTO_1.5m","Número de días de chuvia (>1L/m2)","9.0","Días"
"1","2015-11-01 00:00:00.0","NDPP30_RECUENTO_1.5m","Número de días de chuvia (>30L/m2)","1.0","Días"
"1","2015-11-01 00:00:00.0","NDPP60_RECUENTO_1.5m","Número de días de chuvia (>60L/m2)","0.0","Días"
"1","2015-11-01 00:00:00.0","NDX_RECUENTO_1.5m","Número de días de xeada","0.0","Días"
"1","2015-11-01 00:00:00.0","PR_AVG_1.5m","Presión","982.6","hPa"
"1","2015-11-01 00:00:00.0","PRED_AVG_1.5m","Presión reducida","1026.9","hPa"
"1","2015-11-01 00:00:00.0","VV_MAX_2m","Refacho máximo a 2m","53.2","km/h"
"1","2015-11-01 00:00:00.0","TA_AVGMIN_1.5m","Temperatura  media das mínimas a 1.5m","9.0","ºC"
"1","2015-11-01 00:00:00.0","TO_AVG_1.5m","Temperatura de orballo a 1.5m","10.7","ºC"
"1","2015-11-01 00:00:00.0","TS_AVG_-0.1m","Temperatura do solo a -0.1m","12.8","ºC"
"1","2015-11-01 00:00:00.0","TA_MAX_1.5m","Temperatura máxima a 1.5m","20.5","ºC"
"1","2015-11-01 00:00:00.0","TA_AVG_1.5m","Temperatura media a 1.5m","11.9","ºC"
"1","2015-11-01 00:00:00.0","TA_AVGMAX_1.5m","Temperatura media das máximas a 1.5m","15.5","ºC"
"1","2015-11-01 00:00:00.0","TA_MIN_1.5m","Temperatura mínima a 1.5m","2.2","ºC"
"1","2015-11-01 00:00:00.0","VV_AVG_2m","Velocidade do vento a 2m","6.1","km/h"
"1","2015-12-01 00:00:00.0","PP_SUM_1.5m","Chuvia","321.6","L/m2"
"1","2015-12-01 00:00:00.0","PP_MAX_1.5m","Chuvia diaria máxima","41.8","L/m2"
"1","2015-12-01 00:00:00.0","DV_CONDICION_2m","Dirección do refacho a 2m","239.0","º"
"1","2015-12-01 00:00:00.0","DVP_MODA_2m","Dirección do vento predominante a 2m","270.0","º"
"1","2015-12-01 00:00:00.0","HFRIO7_SUM_1.5m","Horas de frío ( <=7ºC)","118.8","h"
"1","2015-12-01 00:00:00.0","HF_SUM_1.5m","Horas humidade foliar mensuais","446.4","h"
"1","2015-12-01 00:00:00.0","HR_AVGMAX_1.5m","Humidade media das máximas a 1.5m","99.0","%"
"1","2015-12-01 00:00:00.0","HR_AVGMIN_1.5m","Humidade media das mínimas a 1.5m","74.0","%"
"1","2015-12-01 00:00:00.0","HR_AVG_1.5m","Humidade relativa media a 1.5m","90.0","%"
"1","2015-12-01 00:00:00.0","NDPP_RECUENTO_1.5m","Número de días de chuvia (>0L/m2)","28.0","Días"
"1","2015-12-01 00:00:00.0","NDPP10_RECUENTO_1.5m","Número de días de chuvia (>10L/m2)","9.0","Días"
"1","2015-12-01 00:00:00.0","NDPP1_RECUENTO_1.5m","Número de días de chuvia (>1L/m2)","19.0","Días"
"1","2015-12-01 00:00:00.0","NDPP30_RECUENTO_1.5m","Número de días de chuvia (>30L/m2)","4.0","Días"
"1","2015-12-01 00:00:00.0","NDPP60_RECUENTO_1.5m","Número de días de chuvia (>60L/m2)","0.0","Días"
"1","2015-12-01 00:00:00.0","NDX_RECUENTO_1.5m","Número de días de xeada","0.0","Días"
"1","2015-12-01 00:00:00.0","PR_AVG_1.5m","Presión","981.4","hPa"
"1","2015-12-01 00:00:00.0","PRED_AVG_1.5m","Presión reducida","1025.9","hPa"
"1","2015-12-01 00:00:00.0","VV_MAX_2m","Refacho máximo a 2m","62.2","km/h"
"1","2015-12-01 00:00:00.0","TA_AVGMIN_1.5m","Temperatura  media das mínimas a 1.5m","7.3","ºC"
"1","2015-12-01 00:00:00.0","TO_AVG_1.5m","Temperatura de orballo a 1.5m","8.7","ºC"
"1","2015-12-01 00:00:00.0","TS_AVG_-0.1m","Temperatura do solo a -0.1m","10.6","ºC"
"1","2015-12-01 00:00:00.0","TA_MAX_1.5m","Temperatura máxima a 1.5m","18.6","ºC"
"1","2015-12-01 00:00:00.0","TA_AVG_1.5m","Temperatura media a 1.5m","10.4","ºC"
"1","2015-12-01 00:00:00.0","TA_AVGMAX_1.5m","Temperatura media das máximas a 1.5m","13.6","ºC"
"1","2015-12-01 00:00:00.0","TA_MIN_1.5m","Temperatura mínima a 1.5m","1.0","ºC"
"1","2015-12-01 00:00:00.0","VV_AVG_2m","Velocidade do vento a 2m","8.8","km/h"
